index,sku,name,desc,in_stock,type,price,category
6654,PAC2198,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,0,"5,43E+15",119.9,Apple iMac
6655,PAC2199,"Second hand - Apple iMac 20 ""Core 2 Duo 226GHz | 2GB RAM | 160GB HDD",Refurbished iMac 20 inch Core 2 Duo | 2GB RAM | 160GB HDD,0,"5,43E+15",119.9,Apple iMac
6656,LAC0241,Lacie 2big RAID 8TB HDD Dock Thunderbolt 3,External Hard Drive 8TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,1,11935397,679.0,"NAS, HDD, SSD, Memory stick and cards"
6657,LAC0242,Lacie 2big RAID 12TB Hard Drive Dock Thunderbolt 3,External Hard Drive 12TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,0,11935397,839.0,"NAS, HDD, SSD, Memory stick and cards"
6658,LAC0243,Lacie 2big RAID 16TB Hard Drive Dock Thunderbolt 3,External Hard Drive 16TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,0,11935397,1049.0,"NAS, HDD, SSD, Memory stick and cards"
6659,LAC0244,Lacie 2big RAID 20TB Hard Drive Dock Thunderbolt 3,External Hard Drive 20TB Thunderbolt March 40 Gb / s and RAID for Mac and PC,0,11935397,1249.0,"NAS, HDD, SSD, Memory stick and cards"
6660,SYN0177,Synology NAS Server DS3018xs Mac and PC,A powerful 6-bay NAS designed for large workloads are not a problem,0,12175397,1439.99,"NAS, HDD, SSD, Memory stick and cards"
6661,DJI0019,Osmo DJI Mobile Image Stabilizer,Portable Image Stabilizer DJI Osmo. stable and vibration-free images for iPhone,0,11905404,339.95,Electronic Devises
6662,GOP0097,GoPro HERO 6 Black,GoPro action camera with 4K resolution submersible in water 10m 5GHz WiFi,0,5404,429.99,Electronic Devises
6663,LAC0245,Lacie 8big Rack System 24TB RAID Thunderbolt 2,24TB RAID system Thunderbolt 2 (20Gb / s) 8-bay rackmount format 5 year warranty,0,11935397,2349.0,"NAS, HDD, SSD, Memory stick and cards"
6664,LAC0247,Lacie 8big Rack System 64TB RAID Thunderbolt 2,64TB RAID system Thunderbolt 2 (20Gb / s) 8-bay rackmount format 5 year warranty,0,11935397,4849.0,"NAS, HDD, SSD, Memory stick and cards"
6665,NKI0009,Nokia Body Cardio Balance Scale Black,scale measuring cardiovascular health and body APP for iPad and iPhone,1,11905404,179.95,Electronic Devises
6666,NKI0014,Nokia Body Cardio Balance Scale White,scale measuring cardiovascular health and body APP for iPad and iPhone,1,11905404,179.99,Electronic Devises
6667,NKI0008,Nokia Home Air Quality Sensor HD Camera,HD surveillance camera viewing angle of 135 degrees sensor accelerometer air quality and night vision,0,9094,199.95,"Cameras, Security system"
6668,NKI0007,Nokia Thermo Thermometer Wifi,Intelligent thermometer with 16 infrared sensors and LED app for iPhone and iPad,1,11905404,99.95,Electronic Devises
6669,AP20363,Second hand - Apple Lightning to USB Cable 1m,Apple cable used and reviewed with USB connection to Lightning 1 m for iPhone iPad and iPod,0,1325,25.0,Connectivity & Adapters
6670,AP20360,"Second hand - Apple MacBook Pro 13 ""Core i7 24 GHz | 8GB RAM | 256GB PCIe SSD Plata",MacBook used and revised 13-inch i7 8GB RAM 24 GHz and 256GB SSD PCIe,0,"1,02E+12",2059.0,Apple MacBook
6671,AP20361,Second hand - 16Gb Apple iPod Nano Blue,IPod nano music player the 8th generation used and revised 16GB blue.,0,11821715,179.0,Apple iPod
6672,AP20362,Like new - EarPods Headphones with Remote and Mic Jack,Headphones used and reconditioned for iPhone iPad and iPod with microphone and remote.,0,5384,35.0,"Sound, Headphones, Players"
6673,NIE0011,Ninebot by Segway One E + Electric Unicycle White,Electric personal transportation robot with a wheel design and autonomous 30 km,0,11905404,799.0,Electronic Devises
6674,MIN0013,MiniBatt phonebox Car Universal Wireless Charger,Intelligent wireless charging base designed especially for your car,1,13615399,29.9,"Charging Dock, Chargers, Stands, Supports"
6675,MIN0012,MiniBatt PowerPad Wireless Charging Mat,A mouse mouse also charge your iPhone with wireless technology,1,13615399,24.9,"Charging Dock, Chargers, Stands, Supports"
6676,MIN0011,Minibatt iCharger Qi Wireless Charger Quick charge,Practical charger compatible wireless devices including iPhone iQ X and 8,1,5399,15.9,"Charging Dock, Chargers, Stands, Supports"
6677,NIE0010,Segway personal transport MiniLite,Robot two-wheeled personal transport up to 18Km with autonomous,0,11905404,399.0,Electronic Devises
6678,SYN0182,Synology NAS Server DS418play Mac and PC,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,0,12175397,494.99,"NAS, HDD, SSD, Memory stick and cards"
6679,PAC2241,DS418play Synology NAS Server | 2GB RAM | 8TB (4x2TB) WD Red,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,0,12175397,890.99,"NAS, HDD, SSD, Memory stick and cards"
6680,PAC2242,DS418play Synology NAS Server | 2GB RAM | 12TB (4x3TB) WD Red,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,0,12175397,1010.99,"NAS, HDD, SSD, Memory stick and cards"
6681,PAC2243,DS418play Synology NAS Server | 2GB RAM | 16TB (4x4TB) WD Red,NAS server 4 bays and two memory slots (2GB) files with up to 4K Ultra HD,0,12175397,1170.99,"NAS, HDD, SSD, Memory stick and cards"
6682,PAC2245,DS418play Synology NAS Server | 2GB RAM | 32TB (4x8TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1930.99,"NAS, HDD, SSD, Memory stick and cards"
6683,PAC2247,DS418play Synology NAS Server | 6GB RAM | 12TB (4x3TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1072.98,"NAS, HDD, SSD, Memory stick and cards"
6684,PAC2248,DS418play Synology NAS Server | 6GB RAM | 16TB (4x4TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1232.98,"NAS, HDD, SSD, Memory stick and cards"
6685,PAC2249,DS418play Synology NAS Server | 6GB RAM | 24TB (4x6TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1576.98,"NAS, HDD, SSD, Memory stick and cards"
6686,PAC2252,DS418play Synology NAS Server | 10GB RAM | 12TB (4x3TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1117.35,"NAS, HDD, SSD, Memory stick and cards"
6687,PAC2253,DS418play Synology NAS Server | 10GB RAM | 16TB (4x4TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1277.35,"NAS, HDD, SSD, Memory stick and cards"
6688,PAC2254,DS418play Synology NAS Server | 10GB RAM | 24TB (4x6TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1621.35,"NAS, HDD, SSD, Memory stick and cards"
6689,PAC2255,DS418play Synology NAS Server | 10GB RAM | 32TB (4x8TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,2037.35,"NAS, HDD, SSD, Memory stick and cards"
6690,PAC2258,DS418play Synology NAS Server | 16GB RAM | 16TB (4x4TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,1353.71,"NAS, HDD, SSD, Memory stick and cards"
6691,PAC2260,DS418play Synology NAS Server | 16GB RAM | 32TB (4x8TB) WD Red,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,2113.71,"NAS, HDD, SSD, Memory stick and cards"
6692,PAC2418,DS418play Synology NAS Server | 16GB RAM | 48TB (4x12TB) Seagate Iron Wolf,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,2677.67,"NAS, HDD, SSD, Memory stick and cards"
6693,PAC2393,DS418play Synology NAS Server | 6GB RAM,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,556.98,"NAS, HDD, SSD, Memory stick and cards"
6694,PAC2402,DS418play Synology NAS Server | 10GB RAM,4-bay NAS server to accommodate 4K Ultra HD files,0,12175397,601.35,"NAS, HDD, SSD, Memory stick and cards"
6695,SYN0184,Synology RAM 4GB 1866MHz DDR3,4GB DDR3 memory for Synology.,1,1404,75.99,"NAS, HDD, SSD, Memory stick and cards"
6696,SYN0181,Synology DS418 NAS server Mac and PC,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,0,12175397,424.99,"NAS, HDD, SSD, Memory stick and cards"
6697,PAC2236,Synology DS418 NAS Server | 2GB RAM | 8TB (4x2TB) WD Red,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,0,12175397,820.99,"NAS, HDD, SSD, Memory stick and cards"
6698,PAC2237,Synology DS418 NAS Server | 2GB RAM | 12TB (4x3TB) WD Red,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,0,12175397,940.99,"NAS, HDD, SSD, Memory stick and cards"
6699,PAC2238,Synology DS418 NAS Server | 2GB RAM | 16TB (4x4TB) WD Red,NAS server 4 bays and 2GB DDR4 capable tramsmitir H.265 video 4K,0,12175397,1100.99,"NAS, HDD, SSD, Memory stick and cards"
6700,PAC2239,Synology DS418 NAS Server | 2GB RAM | 24TB (4x6TB) WD Red,NAS server 4 bays and 2GB of RAM DDR4 capable tramsmitir H.265 video 4K,0,12175397,1444.99,"NAS, HDD, SSD, Memory stick and cards"
6701,SYN0180,Synology DS718 + NAS server Mac and PC,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,459.99,"NAS, HDD, SSD, Memory stick and cards"
6702,PAC2201,Synology DS718 + NAS Server | 2GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,657.99,"NAS, HDD, SSD, Memory stick and cards"
6703,PAC2202,Synology DS718 + NAS Server | 2GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,717.99,"NAS, HDD, SSD, Memory stick and cards"
6704,PAC2203,Synology DS718 + NAS Server | 2GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,797.99,"NAS, HDD, SSD, Memory stick and cards"
6705,PAC2204,Synology DS718 + NAS Server | 2GB RAM | 12TB (2x6TB) WD Red,Scalable NAS server and transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,969.99,"NAS, HDD, SSD, Memory stick and cards"
6706,PAC2206,Synology DS718 + NAS Server | 6GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,719.98,"NAS, HDD, SSD, Memory stick and cards"
6707,PAC2207,Synology DS718 + NAS Server | 6GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,0,12175397,779.98,"NAS, HDD, SSD, Memory stick and cards"
6708,PAC2208,Synology DS718 + NAS Server | 6GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,859.98,"NAS, HDD, SSD, Memory stick and cards"
6709,PAC2209,Synology DS718 + NAS Server | 6GB RAM | 12TB (2x6TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,0,12175397,1031.98,"NAS, HDD, SSD, Memory stick and cards"
6710,PAC2210,Synology DS718 + NAS Server | 6GB RAM | 16TB (2x8TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,0,12175397,1239.98,"NAS, HDD, SSD, Memory stick and cards"
6711,PAC2211,Synology DS718 + NAS Server | 10GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,749.35,"NAS, HDD, SSD, Memory stick and cards"
6712,PAC2212,Synology DS718 + NAS Server | 10GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 10GB 226MB / s read and 184 MB / s write,0,12175397,809.35,"NAS, HDD, SSD, Memory stick and cards"
6713,PAC2213,Synology DS718 + NAS Server | 10GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 10GB 226MB / s read and 184 MB / s write,0,12175397,889.35,"NAS, HDD, SSD, Memory stick and cards"
6714,PAC2215,Synology DS718 + NAS Server | 10GB RAM | 16TB (2x8TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 10GB 226MB / s read and 184 MB / s write,0,12175397,1269.35,"NAS, HDD, SSD, Memory stick and cards"
6715,PAC2216,Synology DS718 + NAS Server | 16GB RAM | 4TB (2x2TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,0,12175397,840.71,"NAS, HDD, SSD, Memory stick and cards"
6716,PAC2217,Synology DS718 + NAS Server | 16GB RAM | 6TB (2x3TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,0,12175397,900.71,"NAS, HDD, SSD, Memory stick and cards"
6717,PAC2218,Synology DS718 + NAS Server | 16GB RAM | 8TB (2x4TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,0,12175397,980.71,"NAS, HDD, SSD, Memory stick and cards"
6718,PAC2220,Synology DS718 + NAS Server | 16GB RAM | 16TB (2x8TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 226MB / s read and 184 MB / s write,0,12175397,1360.71,"NAS, HDD, SSD, Memory stick and cards"
6719,PAC2319,Synology DS718 + NAS Server | 2GB RAM | 8TB (2x4TB) Seagate Iron Wolf,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 2GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,819.97,"NAS, HDD, SSD, Memory stick and cards"
6720,PAC2325,Synology DS718 + NAS Server | 6GB RAM,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz 6GB DDR3L 226MB / s read and 184 MB / s write,0,12175397,521.98,"NAS, HDD, SSD, Memory stick and cards"
6721,PAC2343,Synology DS718 + NAS Server | 16GB RAM,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,0,12175397,657.71,"NAS, HDD, SSD, Memory stick and cards"
6722,PAC2351,Synology DS718 + NAS Server | 16GB RAM | 20TB (2x10TB) WD Red,Scalable NAS server with transcoding 4K: 4-core 2.3 GHz DDR3L 16GB 226MB / s read and 184 MB / s write,0,12175397,1520.71,"NAS, HDD, SSD, Memory stick and cards"
6723,SYN0179,Synology DS218 + NAS server Mac and PC,NAS storage server integrated with special focus on data protection,1,12175397,344.99,"NAS, HDD, SSD, Memory stick and cards"
6724,PAC2226,Synology DS218 + NAS Server | 2GB RAM | 4TB (2x2TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,542.99,"NAS, HDD, SSD, Memory stick and cards"
6725,PAC2227,Synology DS218 + NAS Server | 2GB RAM | 6TB (2x3TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,602.99,"NAS, HDD, SSD, Memory stick and cards"
6726,PAC2228,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,682.99,"NAS, HDD, SSD, Memory stick and cards"
6727,PAC2229,Synology DS218 + NAS Server | 2GB RAM | 12TB (2x6TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,854.99,"NAS, HDD, SSD, Memory stick and cards"
6728,PAC2230,Synology DS218 + NAS Server | 2GB RAM | 16TB (2x8TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,1062.99,"NAS, HDD, SSD, Memory stick and cards"
6729,PAC2231,Synology DS218 + NAS Server | 6GB RAM | 4TB (2x2TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,651.97,"NAS, HDD, SSD, Memory stick and cards"
6730,PAC2232,Synology DS218 + NAS Server | 6GB RAM | 6TB (2x3TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,664.98,"NAS, HDD, SSD, Memory stick and cards"
6731,PAC2233,Synology DS218 + NAS Server | 6GB RAM | 8TB (2x4TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,744.98,"NAS, HDD, SSD, Memory stick and cards"
6732,PAC2234,Synology DS218 + NAS Server | 6GB RAM | 12TB (2x6TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,916.98,"NAS, HDD, SSD, Memory stick and cards"
6733,PAC2235,Synology DS218 + NAS Server | 6GB RAM | 16TB (2x8TB) WD Red,NAS storage server integrated with special focus on data protection,1,12175397,1124.98,"NAS, HDD, SSD, Memory stick and cards"
6734,PAC2362,Synology DS218 + NAS Server | 2GB RAM | 8TB (2x4TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,0,12175397,704.97,"NAS, HDD, SSD, Memory stick and cards"
6735,PAC2369,Synology DS218 + NAS Server | 6GB RAM | 4TB (2x2TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,0,12175397,626.96,"NAS, HDD, SSD, Memory stick and cards"
6736,PAC2368,Synology DS218 + NAS Server | 6GB RAM,NAS storage server integrated with special focus on data protection,1,12175397,406.98,"NAS, HDD, SSD, Memory stick and cards"
6737,PAC2371,Synology DS218 + NAS Server | 6GB RAM | 8TB (2x4TB) Seagate Iron Wolf,NAS storage server integrated with special focus on data protection,0,12175397,766.96,"NAS, HDD, SSD, Memory stick and cards"
6738,SYN0178,Synology DS918 + NAS server Mac and PC,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,574.99,"NAS, HDD, SSD, Memory stick and cards"
6739,PAC2261,Synology DS918 + NAS Server | 4GB RAM | 8TB (4X2TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,985.99,"NAS, HDD, SSD, Memory stick and cards"
6740,PAC2262,Synology DS918 + NAS Server | 4GB RAM | 12TB (4x3TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1105.99,"NAS, HDD, SSD, Memory stick and cards"
6741,PAC2263,Synology DS918 + NAS Server | 4GB RAM | 16TB (4x4TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1265.99,"NAS, HDD, SSD, Memory stick and cards"
6742,PAC2264,Synology DS918 + NAS Server | 4GB | 24TB (4x6TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1609.99,"NAS, HDD, SSD, Memory stick and cards"
6743,PAC2265,Synology DS918 + NAS Server | 4GB | 32TB (4x8TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,2025.99,"NAS, HDD, SSD, Memory stick and cards"
6744,PAC2266,Synology DS918 + NAS Server | 8GB | 8TB (4x2TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1032.98,"NAS, HDD, SSD, Memory stick and cards"
6745,PAC2267,Synology DS918 + NAS Server | 8GB | 12TB (4x3TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1152.98,"NAS, HDD, SSD, Memory stick and cards"
6746,PAC2268,Synology DS918 + NAS Server | 8GB | 16TB (4x4TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1312.98,"NAS, HDD, SSD, Memory stick and cards"
6747,PAC2272,Synology DS918 + NAS Server | 12GB | 12TB (4x3TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1197.35,"NAS, HDD, SSD, Memory stick and cards"
6748,PAC2273,Synology DS918 + NAS Server | 12GB | 16TB (4x4TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1357.35,"NAS, HDD, SSD, Memory stick and cards"
6749,PAC2270,Synology DS918 + NAS Server | 8GB | 32TB (4x8TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,207.298,"NAS, HDD, SSD, Memory stick and cards"
6750,PAC2276,Synology DS918 + NAS Server | 16GB | 8TB (4x2TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1168.71,"NAS, HDD, SSD, Memory stick and cards"
6751,PAC2277,Synology DS918 + NAS Server | 16GB | 12TB (4x3TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1288.71,"NAS, HDD, SSD, Memory stick and cards"
6752,PAC2278,Synology DS918 + NAS Server | 16GB | 16TB (4x4TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1448.71,"NAS, HDD, SSD, Memory stick and cards"
6753,PAC2279,Synology DS918 + NAS Server | 16GB | 24TB (4x6TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1792.71,"NAS, HDD, SSD, Memory stick and cards"
6754,PAC2280,Synology DS918 + NAS Server | 16GB | 32TB (4x8TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,2208.71,"NAS, HDD, SSD, Memory stick and cards"
6755,PAC2439,Synology DS918 + NAS Server | 12GB RAM | 12TB (4x3TB) Seagate Iron Wolf,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1241.31,"NAS, HDD, SSD, Memory stick and cards"
6756,PAC2440,Synology DS918 NAS Server | 12GB RAM | 16TB (4x4TB) Seagate Iron Wolf,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,1801.31,"NAS, HDD, SSD, Memory stick and cards"
6757,PAC2428,Synology DS918 + NAS Server | 8GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,636.98,"NAS, HDD, SSD, Memory stick and cards"
6758,PAC2434,Synology DS918 + NAS Server | 8GB RAM | 40TB (4x10TB) Seagate Iron Wolf,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,2236.94,"NAS, HDD, SSD, Memory stick and cards"
6759,PAC2437,Synology DS918 + NAS Server | 12GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,681.35,"NAS, HDD, SSD, Memory stick and cards"
6760,PAC2446,Synology DS918 + NAS Server | 16GB RAM,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,772.71,"NAS, HDD, SSD, Memory stick and cards"
6761,PAC2453,Synology DS918 + NAS Server | 16GB RAM | 48TB (4x12TB) Seagate Iron Wolf,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,2772.67,"NAS, HDD, SSD, Memory stick and cards"
6762,PAC2454,Synology DS918 + NAS Server | 16GB RAM | 40TB (4x10TB) WD Red,NAS server of the Plus Series for companies seeking high performance and the ability to scale memory and,0,12175397,2528.71,"NAS, HDD, SSD, Memory stick and cards"
6763,SYN0183,Synology NVR1218 Video Recorder,Video recorder for security installations,0,1404,242.99,Electronic Devises
6764,APP2568,Apple iPhone Leather Case Cover Red,Leather sheath official Apple designed specifically for the iPhone,1,11865403,45.0,"Protection, Cases, Backpacks"
6765,LGE0061-A,"Open - LG 43UD79-B Monitor 425 ""4K 72% NTSC USB-C Speakers DisplayPort",425 inch monitor 5ms response DisplayPort and USB 4 HDMI connections NTSC-C 72% for Mac and PC,0,1298,845.99,Monitors
6766,QNA0190-A,Open - QNAP TS-853U NAS Server | 4GB RAM,8-bay NAS server for small businesses with 4 Ethernet ports for Mac and PC,0,1298,1511.29,"NAS, HDD, SSD, Memory stick and cards"
6767,PAC2192,"Kit OWC expansion RAM 16GB (2x8GB) DDR4 iMac 215 ""2017",Tool kit + OWC RAM 16GB DDR4 215 inch iMac 2017,0,1364,275.97,"NAS, HDD, SSD, Memory stick and cards"
6768,PAC2193,"Kit OWC expansion RAM 32GB (2x16GB) DDR4 iMac 215 ""2017",Tool kit + OWC RAM 32GB DDR4 215 inch iMac 2017,0,1364,475.97,"NAS, HDD, SSD, Memory stick and cards"
6769,HTE0002-A,Open - Hyper Pearl 3000mAh USB Battery mirror and Gold,Mirror + Portable 3000mAh USB (2.4A) battery cables for iPhone,0,1515,34.95,"Power Banks, Batteries"
6770,STA0037,Startech USB-C HDMI Adapter Black,Adapter with USB-C reversible HDMI connection supports Mac and PC conThunderbolt 3,0,12585395,39.99,Connectivity & Adapters
6771,OWC0207,"SSD OWC Aura expansion kit 1TB 6G MacBook Air 11 ""and 13"" 2012",1TB SSD expansion for MacBook Air 11-inch and 13-inch Mid 2012 Kit tools,0,12215397,665.99,"NAS, HDD, SSD, Memory stick and cards"
6772,ZAG0030,Zagg Folio Case Color Keyboard Folio iPad Air 2 Black,Case with Bluetooth Keyboard for iPad Air 2 Spanish.,0,12575403,7.999,"Protection, Cases, Backpacks"
6773,TUC0352,Tucano One X Transparent iPhone Case,An uncomplicated case TPU made with all features available,0,11865403,12.9,"Protection, Cases, Backpacks"
6774,GOP0098,Floaty GoPro Hero & Hero 5 Session Session,Specific float Session GoPro Hero to enjoy it without risk of loss,0,5403,29.99,"Protection, Cases, Backpacks"
6775,ZAG0032,"Rugged Messenger Zagg iPad Keyboard Folio (2017) 97 ""Backlit Black",Keyboard folio and adjustable position for 97-inch model Cases 2017,1,12575403,99.99,"Protection, Cases, Backpacks"
6776,ZAG0035,Zagg Glass Screen Protector iPad,Screensaver designed specifically for cases Air Air 2 Pro 97 inch and 97 inch 2017,1,14035403,39.99,"Protection, Cases, Backpacks"
6777,ZAG0034,Zagg Invisible Shield Glass Screen Protector iPhone 7 / 6s / 6,Protector Ultra soft edges beveled tempered glass for iPhone June 7 or 6S,1,11865403,2.999,"Protection, Cases, Backpacks"
6778,NTE0116,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Black",Protector for MacBook Pro 13 elegant and easy to install resistant inches,1,13835403,4.299,"Protection, Cases, Backpacks"
6779,NTE0117,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Transparent",Protector for MacBook Pro 13 elegant and easy to install resistant inches,1,5403,4.299,"Protection, Cases, Backpacks"
6780,NTE0118,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Dark Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,0,13835403,4.299,"Protection, Cases, Backpacks"
6781,NTE0119,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Green",Protector for MacBook Pro 13 elegant and easy to install resistant inches,1,13835403,4.299,"Protection, Cases, Backpacks"
6782,NTE0120,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Light Blue",Protector for MacBook Pro 13 elegant and easy to install resistant inches,0,13835403,4.299,"Protection, Cases, Backpacks"
6783,NTE0122,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Black",Protector for MacBook Pro 15 elegant and easy to install resistant inches,0,13835403,4.899,"Protection, Cases, Backpacks"
6784,SPH0020,Mini Sphero robotic sphere Blue,Smartoy sphere bluetooth remote control for iPhone and iPad,0,11905404,59.99,Electronic Devises
6785,NTE0121,"NewerTech NuGuard Snap-on Case MacBook Pro 13 ""Orange",Protector for MacBook Pro 13 elegant and easy to install resistant inches,1,13835403,4.299,"Protection, Cases, Backpacks"
6786,NTE0123,"NewerTech NuGuard Snap-on Case MacBook Pro 15 ""Transparent",Protector for MacBook Pro 15 elegant and easy to install resistant inches,1,13835403,4.899,"Protection, Cases, Backpacks"
